order_id,order_date,month,month_num,region,customer_lat,customer_lon,product_category,demand_units,weight_kg,order_value_usd,shipping_mode,dist_wh1_km,cost_wh1_usd,lead_wh1_days,service_met_wh1,dist_wh2_atlanta_km,dist_wh3_la_km,dist_wh4_dallas_km,wh_assigned_s1,dist_s1_km,cost_s1_usd,lead_s1_days,service_met_s1,wh_assigned_s2,dist_s2_km,cost_s2_usd,lead_s2_days,service_met_s2
ORD-10930,2025-01-19 19:00:00,Jan,1,Northeast,37.9548,-73.6671,Beauty,5,41.83,1594.64,Standard Ground,1266.4,40.08,4.0,0,1072.5,3995.2,2168.6,WH1_CHICAGO,1266.4,38.46,3.8,0,WH2_ATLANTA,1072.5,34.49,2.9,0
ORD-10931,2025-01-19 20:00:00,Jan,1,Midwest,42.1703,-86.9062,Apparel,1,8.65,198.86,Standard Ground,68.0,8.07,1.0,1,961.9,2867.7,1359.2,WH1_CHICAGO,68.0,8.13,1.3,1,WH1_CHICAGO,68.0,8.89,1.0,1
ORD-10932,2025-01-19 20:00:00,Jan,1,Southwest,34.9564,-102.2013,Grocery,3,10.22,209.84,Standard Ground,1481.5,28.31,4.0,0,1638.6,1471.9,554.6,WH3_LOS_ANGELES,1471.9,25.53,4.0,0,WH1_CHICAGO,1481.5,27.61,4.2,0
ORD-10933,2025-01-19 20:00:00,Jan,1,Northwest,47.2895,-124.1933,Home & Kitchen,2,19.04,512.08,Economy Saver,2929.2,36.36,7.0,0,3636.4,1553.9,2812.5,WH3_LOS_ANGELES,1553.9,22.63,4.5,0,WH1_CHICAGO,2929.2,34.75,7.0,0
ORD-10934,2025-01-19 20:00:00,Jan,1,Southeast,35.6826,-83.9249,Electronics,3,1.95,111.63,Economy Saver,759.9,11.84,2.5,0,219.1,3120.4,1225.7,WH1_CHICAGO,759.9,12.78,2.3,0,WH2_ATLANTA,219.1,3.7,1.4,1
ORD-10935,2025-01-19 21:00:00,Jan,1,Midwest,39.8721,-89.8297,Home & Kitchen,2,2.52,89.73,Standard Ground,289.8,8.84,1.2,1,835.2,2594.1,1005.3,WH1_CHICAGO,289.8,9.56,1.4,1,WH1_CHICAGO,289.8,8.94,1.3,1
ORD-10936,2025-01-19 21:00:00,Jan,1,Northeast,38.0979,-73.8989,Beauty,1,11.86,439.33,Standard Ground,1241.3,26.31,3.9,0,1060.2,3973.0,2150.9,WH1_CHICAGO,1241.3,24.71,3.8,0,WH2_ATLANTA,1060.2,22.57,3.2,0
ORD-10937,2025-01-19 22:00:00,Jan,1,Midwest,39.9547,-85.6411,Home & Kitchen,5,22.49,664.01,Standard Ground,271.4,18.84,1.7,1,699.0,2951.1,1276.8,WH1_CHICAGO,271.4,17.59,2.1,0,WH1_CHICAGO,271.4,17.83,1.8,1
ORD-10938,2025-01-19 22:00:00,Jan,1,Southwest,33.2801,-91.9355,Home & Kitchen,5,30.27,523.69,Express Air,1028.2,63.37,2.5,0,701.5,2429.5,456.6,WH1_CHICAGO,1028.2,64.76,3.0,0,WH2_ATLANTA,701.5,56.31,2.8,0
ORD-10939,2025-01-19 22:00:00,Jan,1,Midwest,42.2327,-86.438,Electronics,1,12.49,304.12,Express Air,106.0,26.54,1.5,1,960.2,2906.8,1390.8,WH1_CHICAGO,106.0,25.03,1.2,1,WH1_CHICAGO,106.0,23.96,1.2,1
ORD-10940,2025-01-19 22:00:00,Jan,1,Southeast,36.8802,-84.383,Apparel,5,44.08,1884.13,Standard Ground,621.7,29.69,2.0,1,348.2,3066.6,1220.3,WH1_CHICAGO,621.7,33.71,2.4,0,WH2_ATLANTA,348.2,28.73,1.3,1
ORD-10941,2025-01-20 00:00:00,Jan,1,Northeast,38.0211,-73.4998,Apparel,5,53.09,2381.43,Economy Saver,1276.7,34.43,4.2,0,1088.9,4008.7,2184.1,WH1_CHICAGO,1276.7,30.14,3.7,0,WH2_ATLANTA,1088.9,31.34,3.3,0
ORD-10942,2025-01-20 00:00:00,Jan,1,Southeast,30.6702,-75.1382,Electronics,4,23.93,449.81,Standard Ground,1671.8,35.43,4.4,0,934.7,4036.5,2058.3,WH1_CHICAGO,1671.8,37.38,4.2,0,WH2_ATLANTA,934.7,25.4,3.2,0
ORD-10943,2025-01-20 01:00:00,Jan,1,West Coast,40.1387,-115.172,Beauty,3,44.54,1263.76,Standard Ground,2309.2,54.31,6.4,0,2811.1,729.4,1831.0,WH3_LOS_ANGELES,729.4,30.54,3.0,0,WH1_CHICAGO,2309.2,52.35,6.5,0
ORD-10944,2025-01-20 01:00:00,Jan,1,Southwest,32.1249,-95.3483,Electronics,1,6.72,189.58,Standard Ground,1281.6,21.68,3.8,0,1038.1,2139.2,154.0,WH1_CHICAGO,1281.6,22.78,3.8,0,WH2_ATLANTA,1038.1,22.06,3.4,0
ORD-10945,2025-01-20 02:00:00,Jan,1,Northeast,39.8729,-71.7927,Apparel,3,37.89,743.99,Economy Saver,1348.1,29.16,4.6,0,1309.9,4130.7,2365.5,WH1_CHICAGO,1348.1,28.84,3.8,0,WH2_ATLANTA,1309.9,27.78,4.2,0
ORD-10946,2025-01-20 02:00:00,Jan,1,Midwest,39.0689,-95.6293,Home & Kitchen,5,25.62,484.36,Standard Ground,744.9,24.1,1.8,1,1165.7,2089.2,707.5,WH1_CHICAGO,744.9,24.53,2.5,0,WH1_CHICAGO,744.9,24.53,2.9,0
ORD-10947,2025-01-20 04:00:00,Jan,1,Midwest,39.9186,-92.3664,Apparel,3,35.06,1387.92,Express Air,453.7,52.35,1.9,1,986.5,2379.7,887.4,WH1_CHICAGO,453.7,53.77,1.5,1,WH1_CHICAGO,453.7,53.27,2.0,1
ORD-10948,2025-01-20 05:00:00,Jan,1,Southwest,34.9559,-91.553,Beauty,1,1.89,120.94,Standard Ground,841.9,15.43,2.8,0,671.1,2440.6,541.3,WH1_CHICAGO,841.9,15.97,2.6,0,WH2_ATLANTA,671.1,14.19,2.1,0
ORD-10949,2025-01-20 05:00:00,Jan,1,Southwest,29.1941,-93.1249,Grocery,3,44.82,1272.88,Express Air,1494.6,88.51,4.9,0,970.5,2432.3,530.2,WH1_CHICAGO,1494.6,89.61,4.3,0,WH2_ATLANTA,970.5,75.34,3.1,0
ORD-10950,2025-01-20 06:00:00,Jan,1,Southeast,35.893,-87.2093,Electronics,1,12.41,334.16,Standard Ground,666.5,17.49,1.5,1,350.9,2823.3,945.5,WH1_CHICAGO,666.5,16.12,2.6,0,WH2_ATLANTA,350.9,15.13,2.0,1
ORD-10951,2025-01-20 07:00:00,Jan,1,Southeast,32.9414,-84.2405,Apparel,1,4.06,186.0,Standard Ground,1037.6,20.88,3.4,0,90.8,3140.9,1172.3,WH1_CHICAGO,1037.6,18.68,3.4,0,WH2_ATLANTA,90.8,6.37,1.4,1
ORD-10952,2025-01-20 07:00:00,Jan,1,West Coast,38.37,-121.9576,Electronics,4,18.83,537.77,Economy Saver,2924.9,37.12,7.0,0,3392.4,584.3,2350.8,WH3_LOS_ANGELES,584.3,15.42,2.4,0,WH1_CHICAGO,2924.9,34.72,7.0,0
ORD-10953,2025-01-20 07:00:00,Jan,1,Midwest,41.3023,-90.0578,Home & Kitchen,4,21.31,773.11,Express Air,211.8,35.61,1.9,1,976.9,2594.8,1120.1,WH1_CHICAGO,211.8,36.2,1.5,1,WH1_CHICAGO,211.8,35.16,1.8,1
ORD-10954,2025-01-20 07:00:00,Jan,1,Southwest,32.9467,-97.6504,Electronics,3,18.7,747.51,Standard Ground,1328.3,28.96,3.7,0,1234.3,1910.2,81.9,WH1_CHICAGO,1328.3,29.15,4.2,0,WH2_ATLANTA,1234.3,29.04,3.2,0
ORD-10955,2025-01-20 08:00:00,Jan,1,Northeast,39.7366,-74.5332,Beauty,3,16.32,451.65,Express Air,1126.5,52.52,3.6,0,1100.8,3899.1,2133.9,WH1_CHICAGO,1126.5,53.94,3.4,0,WH2_ATLANTA,1100.8,52.79,3.6,0
ORD-10956,2025-01-20 08:00:00,Jan,1,Northeast,44.3649,-75.0422,Electronics,2,5.8,132.56,Express Air,1057.2,41.73,3.7,0,1427.8,3845.5,2277.0,WH1_CHICAGO,1057.2,41.0,3.5,0,WH1_CHICAGO,1057.2,41.87,2.9,0
ORD-10957,2025-01-20 08:00:00,Jan,1,Southeast,31.5098,-80.7497,Footwear,4,53.96,1763.24,Standard Ground,1304.8,44.0,4.2,0,421.9,3497.1,1516.0,WH1_CHICAGO,1304.8,45.01,4.0,0,WH2_ATLANTA,421.9,31.88,1.7,1
ORD-10958,2025-01-20 09:00:00,Jan,1,Midwest,41.213,-92.2457,Grocery,4,20.62,825.44,Standard Ground,391.1,21.04,2.0,1,1080.5,2413.0,1021.0,WH1_CHICAGO,391.1,17.72,1.9,1,WH1_CHICAGO,391.1,18.42,1.5,1
ORD-10959,2025-01-20 09:00:00,Jan,1,Midwest,45.963,-89.0574,Footwear,3,17.41,570.34,Standard Ground,468.4,16.37,1.5,1,1414.7,2794.3,1608.2,WH1_CHICAGO,468.4,18.02,1.9,1,WH1_CHICAGO,468.4,18.62,2.3,0
ORD-10960,2025-01-20 09:00:00,Jan,1,West Coast,35.5553,-119.1803,Electronics,4,22.37,668.47,Express Air,2808.9,101.73,7.0,0,3172.3,187.7,2077.8,WH3_LOS_ANGELES,187.7,36.68,1.1,1,WH1_CHICAGO,2808.9,104.6,7.0,0
ORD-10961,2025-01-20 10:00:00,Jan,1,Midwest,44.9602,-93.0392,Electronics,1,10.71,488.37,Express Air,555.1,33.15,2.5,0,1449.7,2464.4,1392.8,WH1_CHICAGO,555.1,33.07,2.6,0,WH1_CHICAGO,555.1,29.6,2.0,1
ORD-10962,2025-01-20 10:00:00,Jan,1,Southeast,34.4072,-76.2382,Footwear,4,9.58,462.0,Standard Ground,1295.1,23.11,4.6,0,753.9,3833.6,1909.6,WH1_CHICAGO,1295.1,22.96,3.8,0,WH2_ATLANTA,753.9,16.16,2.6,0
ORD-10963,2025-01-20 11:00:00,Jan,1,Northeast,40.9317,-77.0883,Footwear,4,15.77,592.14,Standard Ground,884.9,21.67,2.8,0,1026.0,3675.6,1967.8,WH1_CHICAGO,884.9,21.79,3.0,0,WH1_CHICAGO,884.9,20.6,3.6,0
ORD-10964,2025-01-20 11:00:00,Jan,1,Northeast,39.5869,-73.4828,Apparel,1,4.62,183.69,Standard Ground,1217.4,21.62,3.2,0,1168.0,3990.2,2217.5,WH1_CHICAGO,1217.4,21.47,4.1,0,WH2_ATLANTA,1168.0,20.86,3.6,0
ORD-10965,2025-01-20 11:00:00,Jan,1,Northeast,43.0954,-74.8483,Home & Kitchen,1,10.07,218.44,Standard Ground,1055.7,20.46,3.3,0,1328.8,3858.1,2230.7,WH1_CHICAGO,1055.7,24.01,3.2,0,WH1_CHICAGO,1055.7,20.14,3.5,0
ORD-10966,2025-01-20 12:00:00,Jan,1,Northeast,42.188,-77.5884,Electronics,4,30.53,730.56,Standard Ground,829.6,29.29,2.7,0,1110.8,3633.0,1984.9,WH1_CHICAGO,829.6,29.95,2.9,0,WH1_CHICAGO,829.6,28.09,2.1,0
ORD-10967,2025-01-20 12:00:00,Jan,1,West Coast,32.8907,-120.4656,Grocery,2,2.82,140.49,Standard Ground,3046.5,41.67,7.0,0,3336.3,243.2,2206.7,WH3_LOS_ANGELES,243.2,9.25,1.5,1,WH1_CHICAGO,3046.5,43.91,7.0,0
ORD-10968,2025-01-20 12:00:00,Jan,1,Northeast,43.2885,-73.8278,Electronics,3,43.62,1764.84,Express Air,1139.5,81.45,3.1,0,1400.9,3940.8,2315.2,WH1_CHICAGO,1139.5,79.1,3.4,0,WH1_CHICAGO,1139.5,79.68,3.2,0
ORD-10969,2025-01-20 13:00:00,Jan,1,Southeast,34.4376,-81.6658,Beauty,1,2.04,126.3,Standard Ground,977.4,16.13,3.3,0,262.1,3343.9,1412.0,WH1_CHICAGO,977.4,16.84,3.2,0,WH2_ATLANTA,262.1,9.5,1.8,1
ORD-10970,2025-01-20 13:00:00,Jan,1,Southeast,36.2403,-84.3307,Apparel,4,31.86,1195.98,Standard Ground,688.4,27.46,2.5,0,277.1,3077.4,1204.4,WH1_CHICAGO,688.4,27.06,2.2,0,WH2_ATLANTA,277.1,18.16,1.6,1
ORD-10971,2025-01-20 13:00:00,Jan,1,West Coast,38.2207,-121.1618,Apparel,5,16.37,687.47,Express Air,2864.5,97.49,7.0,0,3323.9,532.4,2279.7,WH3_LOS_ANGELES,532.4,38.54,2.7,0,WH1_CHICAGO,2864.5,98.97,7.0,0
ORD-10972,2025-01-20 13:00:00,Jan,1,Northwest,48.9749,-123.6008,Home & Kitchen,2,17.68,694.13,Economy Saver,2885.9,34.41,7.0,0,3630.4,1717.1,2858.8,WH3_LOS_ANGELES,1717.1,24.76,4.7,0,WH1_CHICAGO,2885.9,33.58,7.0,0
ORD-10973,2025-01-20 14:00:00,Jan,1,West Coast,34.294,-118.4007,Apparel,3,26.03,1151.21,Express Air,2804.7,104.53,7.0,0,3120.5,30.5,2005.7,WH3_LOS_ANGELES,30.5,36.99,1.1,1,WH1_CHICAGO,2804.7,104.18,7.0,0
ORD-10974,2025-01-20 14:00:00,Jan,1,Northeast,40.8436,-73.1829,Home & Kitchen,2,18.39,669.29,Standard Ground,1209.8,28.05,3.2,0,1265.0,4003.9,2276.4,WH1_CHICAGO,1209.8,28.11,3.7,0,WH1_CHICAGO,1209.8,26.56,3.0,0
ORD-10975,2025-01-20 15:00:00,Jan,1,Midwest,41.9546,-91.2712,Beauty,1,14.51,415.65,Standard Ground,301.4,15.08,2.1,0,1093.5,2508.5,1130.7,WH1_CHICAGO,301.4,12.78,1.7,1,WH1_CHICAGO,301.4,14.97,1.9,1
ORD-10976,2025-01-20 15:00:00,Jan,1,Northeast,43.604,-71.7661,Apparel,1,8.76,172.52,Standard Ground,1307.6,20.81,3.9,0,1546.2,4106.8,2482.9,WH1_CHICAGO,1307.6,24.08,4.1,0,WH1_CHICAGO,1307.6,25.89,4.1,0
ORD-10977,2025-01-20 16:00:00,Jan,1,Southeast,36.7897,-84.085,Beauty,3,14.79,541.98,Economy Saver,642.6,14.27,2.6,0,339.2,3093.8,1242.5,WH1_CHICAGO,642.6,12.74,2.1,0,WH2_ATLANTA,339.2,11.63,2.2,0
ORD-10978,2025-01-20 17:00:00,Jan,1,Midwest,42.333,-87.4079,Apparel,4,4.12,181.69,Standard Ground,53.8,7.75,2.2,0,990.3,2829.4,1345.1,WH1_CHICAGO,53.8,7.03,1.0,1,WH1_CHICAGO,53.8,7.31,1.2,1
ORD-10979,2025-01-20 17:00:00,Jan,1,Southeast,36.2816,-79.0193,Electronics,1,6.76,190.92,Economy Saver,968.5,15.07,3.0,0,564.1,3549.8,1671.9,WH1_CHICAGO,968.5,16.31,3.6,0,WH2_ATLANTA,564.1,11.58,2.5,0
ORD-10980,2025-01-20 17:00:00,Jan,1,Southeast,34.2247,-87.0539,Grocery,5,62.6,2068.04,Express Air,852.5,90.07,3.0,0,251.4,2859.2,917.3,WH1_CHICAGO,852.5,91.03,2.5,0,WH2_ATLANTA,251.4,72.26,1.8,1
ORD-10981,2025-01-20 17:00:00,Jan,1,Northeast,43.9034,-72.61,Apparel,5,18.51,350.18,Standard Ground,1242.3,26.82,3.1,0,1518.7,4038.7,2432.0,WH1_CHICAGO,1242.3,26.46,3.3,0,WH1_CHICAGO,1242.3,27.71,4.2,0
ORD-10982,2025-01-20 18:00:00,Jan,1,West Coast,34.9789,-118.6869,Grocery,4,53.3,1783.93,Express Air,2794.9,130.54,7.0,0,3135.7,110.8,2031.5,WH3_LOS_ANGELES,110.8,62.34,1.3,1,WH1_CHICAGO,2794.9,131.42,7.0,0
ORD-10983,2025-01-20 19:00:00,Jan,1,Midwest,38.4778,-84.8339,Beauty,5,31.66,1430.66,Standard Ground,446.5,22.42,2.5,0,527.3,3018.6,1251.8,WH1_CHICAGO,446.5,25.6,2.3,0,WH1_CHICAGO,446.5,23.89,1.9,1
ORD-10984,2025-01-20 19:00:00,Jan,1,Midwest,38.5576,-88.6625,Apparel,5,38.27,946.9,Standard Ground,379.5,25.72,1.5,1,658.0,2685.6,975.6,WH1_CHICAGO,379.5,26.72,2.2,0,WH1_CHICAGO,379.5,26.83,2.2,0
ORD-10985,2025-01-20 20:00:00,Jan,1,West Coast,37.1111,-117.4223,Home & Kitchen,2,16.17,367.77,Standard Ground,2597.0,43.31,6.7,0,3001.1,348.1,1936.4,WH3_LOS_ANGELES,348.1,14.83,2.2,0,WH1_CHICAGO,2597.0,44.35,6.9,0
ORD-10986,2025-01-20 20:00:00,Jan,1,Southeast,34.0344,-80.5951,Footwear,2,20.48,796.59,Express Air,1067.4,54.24,3.6,0,351.5,3448.7,1508.8,WH1_CHICAGO,1067.4,55.19,2.9,0,WH2_ATLANTA,351.5,39.61,2.3,0
ORD-10987,2025-01-20 21:00:00,Jan,1,West Coast,36.4296,-119.5644,Apparel,5,28.68,934.09,Economy Saver,2802.3,39.52,7.0,0,3196.7,290.3,2117.8,WH3_LOS_ANGELES,290.3,16.84,1.5,1,WH1_CHICAGO,2802.3,37.6,7.0,0
ORD-10988,2025-01-20 21:00:00,Jan,1,Southeast,33.988,-83.0672,Apparel,5,49.62,1497.62,Standard Ground,963.9,35.67,2.5,0,124.8,3225.6,1280.9,WH1_CHICAGO,963.9,39.19,3.5,0,WH2_ATLANTA,124.8,25.15,1.0,1
ORD-10989,2025-01-20 21:00:00,Jan,1,Northeast,37.6642,-75.9208,Electronics,5,4.22,203.47,Standard Ground,1103.7,19.88,3.1,0,879.2,3803.0,1968.0,WH1_CHICAGO,1103.7,17.66,3.3,0,WH2_ATLANTA,879.2,18.33,2.5,0
ORD-10990,2025-01-20 22:00:00,Jan,1,Southwest,32.4895,-97.7474,Grocery,5,10.52,384.3,Standard Ground,1373.9,25.82,3.6,0,1251.1,1910.2,94.5,WH1_CHICAGO,1373.9,26.04,3.1,0,WH2_ATLANTA,1251.1,25.14,3.7,0
ORD-10991,2025-01-21 00:00:00,Jan,1,West Coast,36.1105,-120.1467,Home & Kitchen,1,13.7,627.16,Standard Ground,2864.1,42.49,7.0,0,3252.2,287.0,2167.6,WH3_LOS_ANGELES,287.0,14.77,1.3,1,WH1_CHICAGO,2864.1,45.14,7.0,0
ORD-10992,2025-01-21 00:00:00,Jan,1,West Coast,34.341,-120.4862,Electronics,4,25.31,688.58,Standard Ground,2974.0,50.9,7.0,0,3308.9,208.7,2197.0,WH3_LOS_ANGELES,208.7,19.98,1.7,1,WH1_CHICAGO,2974.0,48.77,7.0,0
ORD-10993,2025-01-21 00:00:00,Jan,1,Northeast,40.1477,-73.9871,Home & Kitchen,1,1.23,48.57,Standard Ground,1159.4,20.94,2.7,0,1165.0,3941.8,2190.4,WH1_CHICAGO,1159.4,20.27,3.6,0,WH1_CHICAGO,1159.4,19.75,3.6,0
ORD-10994,2025-01-21 00:00:00,Jan,1,Southeast,34.6654,-83.0417,Apparel,3,6.29,271.84,Standard Ground,896.1,17.57,3.7,0,160.3,3215.4,1288.3,WH1_CHICAGO,896.1,19.89,2.9,0,WH2_ATLANTA,160.3,9.61,1.4,1
ORD-10995,2025-01-21 01:00:00,Jan,1,Northeast,38.8466,-77.4952,Apparel,3,12.35,535.27,Standard Ground,921.7,21.93,3.1,0,837.9,3653.0,1862.2,WH1_CHICAGO,921.7,19.31,3.5,0,WH2_ATLANTA,837.9,20.1,3.3,0
ORD-10996,2025-01-21 01:00:00,Jan,1,Midwest,46.6949,-91.3894,Electronics,4,4.15,113.37,Express Air,613.4,30.5,2.0,1,1555.8,2654.2,1614.2,WH1_CHICAGO,613.4,29.8,2.6,0,WH1_CHICAGO,613.4,27.02,2.5,0
ORD-10997,2025-01-21 01:00:00,Jan,1,Southwest,30.9627,-95.449,Electronics,4,39.08,1621.93,Express Air,1399.4,82.49,3.8,0,1083.5,2160.3,238.5,WH1_CHICAGO,1399.4,85.4,3.8,0,WH2_ATLANTA,1083.5,73.92,2.8,0
ORD-10998,2025-01-21 01:00:00,Jan,1,Midwest,42.2217,-86.4374,Electronics,5,38.25,1241.66,Economy Saver,105.6,18.5,1.2,1,959.0,2906.7,1390.0,WH1_CHICAGO,105.6,17.82,1.4,1,WH1_CHICAGO,105.6,15.83,1.0,1
ORD-10999,2025-01-21 01:00:00,Jan,1,Northwest,45.3359,-121.5229,Beauty,4,52.77,1760.51,Standard Ground,2735.3,60.98,7.0,0,3398.1,1285.4,2534.9,WH3_LOS_ANGELES,1285.4,43.78,4.1,0,WH1_CHICAGO,2735.3,62.65,7.0,0
ORD-11000,2025-01-21 01:00:00,Jan,1,Southeast,33.935,-83.4364,Apparel,5,53.59,1574.4,Standard Ground,956.5,39.73,3.4,0,90.3,3193.2,1246.7,WH1_CHICAGO,956.5,39.85,3.5,0,WH2_ATLANTA,90.3,29.9,1.8,1
ORD-11001,2025-01-21 02:00:00,Jan,1,Midwest,41.9908,-84.8339,Footwear,1,3.37,102.21,Standard Ground,231.6,10.46,1.9,1,917.3,3035.1,1469.3,WH1_CHICAGO,231.6,10.21,1.9,1,WH1_CHICAGO,231.6,9.1,1.8,1
ORD-11002,2025-01-21 02:00:00,Jan,1,Southeast,33.7512,-82.5466,Electronics,3,9.46,406.53,Economy Saver,1007.5,16.55,3.1,0,170.2,3277.7,1328.3,WH1_CHICAGO,1007.5,16.35,3.0,0,WH2_ATLANTA,170.2,9.15,1.3,1
ORD-11003,2025-01-21 03:00:00,Jan,1,Southwest,34.1363,-94.1159,Grocery,2,22.37,987.02,Standard Ground,1030.8,27.6,3.4,0,898.1,2216.5,291.1,WH1_CHICAGO,1030.8,28.64,3.4,0,WH2_ATLANTA,898.1,25.96,3.0,0
ORD-11004,2025-01-21 03:00:00,Jan,1,West Coast,40.4598,-123.0125,Apparel,1,6.61,246.31,Standard Ground,2944.9,43.6,7.0,0,3476.7,827.8,2479.5,WH3_LOS_ANGELES,827.8,19.89,2.6,0,WH1_CHICAGO,2944.9,43.1,7.0,0
ORD-11005,2025-01-21 04:00:00,Jan,1,Southwest,33.8102,-95.1953,Footwear,3,25.31,585.75,Standard Ground,1115.3,31.49,3.6,0,998.4,2122.1,188.1,WH1_CHICAGO,1115.3,29.53,3.5,0,WH2_ATLANTA,998.4,28.2,3.2,0
ORD-11006,2025-01-21 04:00:00,Jan,1,West Coast,34.2859,-118.9968,Grocery,2,28.14,1147.5,Standard Ground,2854.1,51.13,7.0,0,3174.7,74.0,2060.4,WH3_LOS_ANGELES,74.0,18.66,1.4,1,WH1_CHICAGO,2854.1,51.89,7.0,0
ORD-11007,2025-01-21 04:00:00,Jan,1,West Coast,39.1278,-121.1583,Home & Kitchen,2,1.97,74.91,Standard Ground,2833.1,39.7,6.7,0,3320.0,621.4,2295.5,WH3_LOS_ANGELES,621.4,12.64,2.5,0,WH1_CHICAGO,2833.1,40.1,7.0,0
ORD-11008,2025-01-21 04:00:00,Jan,1,Southwest,32.8851,-94.3859,Grocery,4,46.93,925.15,Standard Ground,1163.7,40.86,3.5,0,933.6,2211.8,225.6,WH1_CHICAGO,1163.7,40.23,3.8,0,WH2_ATLANTA,933.6,37.19,4.0,0
ORD-11009,2025-01-21 05:00:00,Jan,1,Northeast,38.7722,-74.3557,Grocery,1,3.46,120.53,Standard Ground,1175.7,17.97,4.3,0,1057.8,3924.6,2125.0,WH1_CHICAGO,1175.7,21.47,4.1,0,WH2_ATLANTA,1057.8,18.75,3.3,0
ORD-11010,2025-01-21 05:00:00,Jan,1,Southeast,34.4621,-84.8884,Footwear,4,48.39,1822.61,Standard Ground,858.6,36.78,2.6,0,91.7,3051.8,1117.8,WH1_CHICAGO,858.6,36.32,2.7,0,WH2_ATLANTA,91.7,25.01,1.0,1
ORD-11011,2025-01-21 09:00:00,Jan,1,Northeast,39.1175,-74.3376,Electronics,2,16.92,412.68,Standard Ground,1163.7,27.22,3.6,0,1078.2,3922.1,2134.4,WH1_CHICAGO,1163.7,27.32,3.1,0,WH2_ATLANTA,1078.2,24.75,3.4,0
ORD-11012,2025-01-21 09:00:00,Jan,1,Northwest,47.2025,-120.7125,Home & Kitchen,1,5.56,121.4,Economy Saver,2666.6,31.12,6.4,0,3376.9,1476.8,2575.0,WH3_LOS_ANGELES,1476.8,17.92,4.8,0,WH1_CHICAGO,2666.6,28.81,7.0,0
ORD-11013,2025-01-21 09:00:00,Jan,1,Northwest,44.7079,-120.6957,Apparel,2,16.08,729.82,Economy Saver,2676.0,33.12,6.9,0,3323.0,1203.3,2446.6,WH3_LOS_ANGELES,1203.3,19.63,3.6,0,WH1_CHICAGO,2676.0,31.71,7.0,0
ORD-11014,2025-01-21 09:00:00,Jan,1,Midwest,39.8281,-92.8305,Apparel,3,16.55,337.08,Economy Saver,493.1,14.77,2.9,0,1010.1,2339.1,860.6,WH1_CHICAGO,493.1,13.41,2.4,0,WH1_CHICAGO,493.1,12.76,2.3,0
ORD-11015,2025-01-21 10:00:00,Jan,1,West Coast,35.5821,-117.2541,Home & Kitchen,2,2.0,52.2,Standard Ground,2648.7,37.5,6.7,0,2998.8,192.6,1903.9,WH3_LOS_ANGELES,192.6,8.5,1.6,1,WH1_CHICAGO,2648.7,37.91,7.0,0
ORD-11016,2025-01-21 10:00:00,Jan,1,Northwest,46.9839,-122.0031,Home & Kitchen,2,17.7,735.09,Standard Ground,2764.4,44.29,7.0,0,3467.3,1472.2,2649.0,WH3_LOS_ANGELES,1472.2,30.45,3.7,0,WH1_CHICAGO,2764.4,46.91,7.0,0
ORD-11017,2025-01-21 11:00:00,Jan,1,Midwest,40.6666,-89.1693,Grocery,5,47.26,1663.43,Standard Ground,186.3,28.26,1.5,1,877.7,2659.2,1108.9,WH1_CHICAGO,186.3,27.68,1.4,1,WH1_CHICAGO,186.3,26.55,1.3,1
ORD-11018,2025-01-21 11:00:00,Jan,1,Southeast,34.0393,-85.7053,Apparel,3,16.54,404.06,Express Air,887.7,46.02,3.0,0,125.8,2985.0,1038.6,WH1_CHICAGO,887.7,46.56,2.4,0,WH2_ATLANTA,125.8,26.76,1.0,1
ORD-11019,2025-01-21 11:00:00,Jan,1,Southwest,31.3038,-97.6467,Home & Kitchen,3,2.81,141.1,Standard Ground,1475.0,23.53,4.0,0,1271.4,1948.4,182.3,WH1_CHICAGO,1475.0,22.29,4.2,0,WH2_ATLANTA,1271.4,20.08,3.8,0
ORD-11020,2025-01-21 12:00:00,Jan,1,Midwest,38.7979,-90.5153,Footwear,3,13.78,416.44,Standard Ground,420.8,14.17,2.1,0,785.0,2526.1,876.6,WH1_CHICAGO,420.8,15.1,1.8,1,WH1_CHICAGO,420.8,15.54,1.5,1
ORD-11021,2025-01-21 12:00:00,Jan,1,West Coast,37.5263,-119.481,Electronics,4,55.08,873.17,Express Air,2751.2,127.61,6.7,0,3180.5,402.1,2123.1,WH3_LOS_ANGELES,402.1,71.89,1.8,1,WH1_CHICAGO,2751.2,131.22,7.0,0
ORD-11022,2025-01-21 12:00:00,Jan,1,Northeast,40.1442,-76.2786,Apparel,4,7.58,228.15,Economy Saver,971.0,15.54,1.8,1,1011.6,3747.5,2003.3,WH1_CHICAGO,971.0,14.35,2.9,0,WH1_CHICAGO,971.0,15.01,2.9,0
ORD-11023,2025-01-21 12:00:00,Jan,1,Northwest,48.3653,-123.676,Electronics,2,5.61,213.18,Standard Ground,2889.7,41.88,7.0,0,3621.1,1654.1,2831.3,WH3_LOS_ANGELES,1654.1,25.48,4.9,0,WH1_CHICAGO,2889.7,39.75,7.0,0
ORD-11024,2025-01-21 13:00:00,Jan,1,Northwest,46.3774,-122.9757,Electronics,3,39.45,1324.9,Express Air,2840.7,119.19,7.0,0,3528.0,1427.5,2685.7,WH3_LOS_ANGELES,1427.5,81.96,4.6,0,WH1_CHICAGO,2840.7,119.0,7.0,0
